"Forecast_Period","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95","Key1"
"Sep 2024",109.655837385768,100.855169726105,118.45650504543,96.1963776834849,123.115297088051,"2024-11-01_X479.Detailhandel..geen.winkel.of.markt"
"Sep 2024",109.890102999711,98.3921084112259,121.388097588196,92.3054377441302,127.474768255292,"2024-11-01_X4791.Postorderbedrijven..webwinkels"
"Aug 2024",118.699066470573,113.043907119536,124.35422582161,110.050246592493,127.347886348653,"2024-11-01_X49.Vervoer.over.land"
"Aug 2024",121.389433977461,108.210809202137,134.568058752784,101.234466655155,141.544401299766,"2024-11-01_X50.Vervoer.over.water"
"Aug 2024",229.93519891857,203.455320758871,256.415077078268,189.437720000534,270.432677836605,"2024-11-01_X51.Vervoer.door.de.lucht"
"Aug 2024",115.064121678575,108.633402606843,121.494840750307,105.229185563512,124.899057793638,"2024-11-01_X52.Opslag..dienstverlening.voor.vervoer"
"Aug 2024",90.8103429444618,85.3963808042942,96.2243050846293,82.5304023679914,99.0902835209321,"2024-11-01_X53.Post.en.koeriers"
"Aug 2024",221.16353741433,175.294952827097,267.032122001563,151.013590873083,291.313483955577,"2024-11-01_X55.Logiesverstrekking"
"Aug 2024",193.877909083955,158.17360469288,229.582213475029,139.272887654463,248.482930513446,"2024-11-01_X56.Eet..en.drinkgelegenheden"
"Aug 2024",107.352978284054,101.351644636796,113.354311931313,98.1747305068487,116.53122606126,"2024-11-01_X58.Uitgeverijen"
"Aug 2024",104.096200826036,90.2136722444244,117.978729407648,82.8647055309214,125.327696121151,"2024-11-01_X59.Film..en.tv.productie..geluidsopname"
"Aug 2024",106.636433153371,94.5829983772652,118.689867929477,88.2022954359935,125.070570870748,"2024-11-01_X60.Radio..en.televisieomroepen"
"Aug 2024",101.769247644382,97.5961159238647,105.9423793649,95.3869934340491,108.151501854715,"2024-11-01_X61.Telecommunicatie"
"Aug 2024",113.528841079398,110.211343032439,116.846339126358,108.455165649054,118.602516509742,"2024-11-01_X62.IT.dienstverlening"
"Aug 2024",128.852125956978,112.735198432588,144.969053481368,104.203412367507,153.500839546449,"2024-11-01_X63.Diensten.op.het.gebied.van.informatie"
"Aug 2024",110.547024226271,108.767688557556,112.326359894985,107.825765151841,113.2682833007,"2024-11-01_X68.Verhuur.en.handel.van.onroerend.goed"
"Aug 2024",112.246134331816,106.293751231665,118.198517431967,103.142749956078,121.349518707553,"2024-11-01_X71.Architecten...ingenieursbureaus.e.d."
"Aug 2024",109.412735764089,103.745919997708,115.07955153047,100.746088937115,118.079382591063,"2024-11-01_X73.Reclamewezen.en.marktonderzoek"
"Aug 2024",137.171825093177,127.859743629008,146.483906557347,122.930225471613,151.413424714741,"2024-11-01_X74.Design..fotografie..vertaalbureaus"
"Aug 2024",365.278106990435,294.434599148477,436.121614832394,256.932311439311,473.62390254156,"2024-11-01_X79.Reisbureaus..reisorganisatie.en..info"
"Aug 2024",164.817551817644,154.943798644733,174.691304990555,149.716949445144,179.918154190144,"2024-11-01_X80.Beveiligings..en.opsporingsdiensten"
"Aug 2024",125.081314486463,119.852138000511,130.310490972415,117.083979180712,133.078649792213,"2024-11-01_X81.Schoonmaakbedrijven..hoveniers.e.d."
"Aug 2024",108.990867547097,99.0500526334641,118.931682460731,93.7877030927509,124.194032001444,"2024-11-01_X82.Overige.zakelijke.dienstverlening"
